,word,average/std,percent_std,rating,word_count,divisor,percent,type,normilization_divisor,normilized_percent,mean,median,mode,zeros,total_word_count,percent_average
228052,stagnant,1.4795962224005694,0.00010576458662691344,,,,,1,0.001564888828369389,0.0,4.834515762845152,11,3,1,75.0,15648.888283693892
228063,arrow,1.2566567188245727,9.8943885958557e-05,,,,,1,0.0012433849907643297,0.0,4.944992120719103,11,3,3,75.0,12433.849907643295
228074,ithe,1.4329631972588237,7.603178240575236e-05,,,,,1,0.0010895074600943402,0.0,6.384976181817603,11,2,2,75.0,10895.074600943404
228085,sexy,1.1885160530125571,5.124997696258798e-05,,,,,1,0.0006091142033655955,0.0,7.729333791655286,11,10,4,75.0,6091.142033655955
228096,he'd,1.932152531561348,5.1250905058340724e-05,,,,,1,0.000990245659532833,0.0,6.6766181440555785,11,6,2,75.0,9902.456595328329
228107,pre-game,1.1712628866613786,9.154802258794574e-05,,,,,1,0.0010722680120449843,0.0,5.721403247776155,11,3,1,75.0,10722.680120449842
228118,non-board,1.2556006191573212,4.420378104939082e-05,,,,,1,0.0005550229485470978,0.0,8.33572173764724,11,8,4,75.0,5550.229485470977
228129,meanness,1.2443327202449084,7.235869575485109e-05,,,,,1,0.0009003829272200756,0.0,5.940869725290037,11,2,3,75.0,9003.829272200757
228140,homesteaders,2.2357017523579223,3.6718500154063696e-05,,,,,1,0.0008209161513839484,0.0,7.009479822144126,11,7,3,75.0,8209.161513839485
228151,roma,1.158261508690842,6.0756424184713964e-05,,,,,1,0.0007037182753884754,0.0,7.486663705235868,11,5,3,75.0,7037.182753884753
228162,hamburgum,1.2778842361203966,4.550351667276661e-05,,,,,1,0.0005814822664417008,0.0,8.097580823468165,11,7,4,75.0,5814.822664417009
228173,exceed,1.207016765813545,9.04128364663104e-05,,,,,1,0.001091298094595949,0.0,6.3061509314716035,11,3,2,75.0,10912.980945959493
228184,melding,1.2966791778037596,5.420670076640381e-05,,,,,1,0.0007028870018123492,0.0,8.355630044855419,11,11,3,75.0,7028.870018123492
228195,fend,1.6277351914228575,5.7681461398838684e-05,,,,,1,0.0009389014461158887,0.0,6.369177147289594,11,3,2,75.0,9389.014461158884
228206,76,0.9192813722314508,5.3508945506878964e-05,,,,,1,0.0004918977685222162,0.0,8.712660253387039,11,9,5,75.0,4918.977685222162
228217,hb,1.0023174503086842,5.315092693893892e-05,,,,,1,0.0005327410157098041,0.0,8.640635963519339,11,7,5,75.0,5327.41015709804
228228,3-,1.2281133879403856,5.312833511730196e-05,,,,,1,0.0006524761963654187,0.0,8.582396464803017,11,11,3,75.0,6524.761963654187
228239,por,1.113348615709138,5.723286236531894e-05,,,,,1,0.0006372012808749947,0.0,7.908678665413447,11,11,5,75.0,6372.012808749948
228250,ban,1.362233330116149,6.36770122924753e-05,,,,,1,0.0008674294850702558,0.0,6.193552030123275,11,2,3,75.0,8674.29485070256
228261,hong,1.112386371911199,6.990518308448051e-05,,,,,1,0.0007776157298913341,0.0,7.093826141035614,11,4,3,75.0,7776.157298913341
228272,6-10,2.0746402013570355,4.512393942582843e-05,,,,,1,0.0009361593877642338,0.0,6.773644938609541,11,4,2,75.0,9361.593877642335
228283,mercilessly,0.8677927708342602,0.00013913333891669942,,,,,1,0.0012073890569394478,0.0,5.7856792580766525,11,2,2,75.0,12073.890569394478
228294,architects,1.2482832791411291,5.012390032270352e-05,,,,,1,0.0006256882665816743,0.0,7.56986233574394,11,7,4,75.0,6256.882665816743
228305,74,1.0873372021197278,5.3218472455618394e-05,,,,,1,0.0005786642494097791,0.0,8.314585668253644,11,9,3,75.0,5786.64249409779
228316,resembling,1.2692603557638331,0.00015122332269631604,,,,,1,0.0019194176836531507,0.0,4.488821489905733,11,2,0,75.0,19194.176836531507
228327,fab',1.1076242612352,6.891709440003959e-05,,,,,1,0.000763342457713204,0.0,7.361674911833344,11,5,3,75.0,7633.424577132043
228338,reef,1.2735420487520566,4.8370840071846e-05,,,,,1,0.0006160229876495681,0.0,7.737384301848326,11,8,3,75.0,6160.229876495682
228349,applicable,1.3596980407876105,8.437559892372243e-05,,,,,1,0.0011472533654686657,0.0,6.062841129062561,11,4,1,75.0,11472.533654686657
228360,suspicions,1.6437155255509743,6.709476210023286e-05,,,,,1,0.0011028470214730186,0.0,5.839019694143762,11,2,3,75.0,11028.470214730181
228371,drawn-out,0.9131027286787792,0.0002871605258044437,,,,,1,0.0026220705968087064,0.0,3.906687729737619,11,2,0,75.0,26220.705968087066
228382,ensue,1.4021361759836075,4.81037411821849e-05,,,,,1,0.0006744799571169393,0.0,8.042113452179182,11,5,3,75.0,6744.799571169394
228393,xiv,1.5383515182395409,5.996368295629568e-05,,,,,1,0.0009224522271505194,0.0,6.078004102571815,11,3,2,75.0,9224.522271505193
228404,hacker,0.9246880868272036,9.217239948035206e-05,,,,,1,0.0008523071973375949,0.0,8.459140748044573,11,11,3,75.0,8523.071973375947
228415,woohoo,0.9404752388867612,0.00012220000997923108,,,,,1,0.0011492608357718194,0.0,5.851737643854795,11,3,1,75.0,11492.608357718193
228426,grossly,1.1295691936581689,0.00017551284673122537,,,,,1,0.0019825390475884,0.0,4.4301588027919285,11,4,0,75.0,19825.390475884
228437,baratheon,0.9808523936469754,6.77377470968898e-05,,,,,1,0.0006644073138023781,0.0,8.887549015621953,11,11,4,75.0,6644.073138023782
228448,overthink,1.0512791796747198,5.206762140803524e-05,,,,,1,0.0005473760632145317,0.0,7.578494137499813,11,8,5,75.0,5473.760632145317
228459,walks,1.3720837483161052,5.886110955693158e-05,,,,,1,0.0008076237183091961,0.0,7.425959624341079,11,4,3,75.0,8076.23718309196
228470,starstarstarstarstarstarstarnostarnostarnostar,0.8786437259338934,5.1704577629094064e-05,,,,,1,0.0004542990273586544,0.0,8.96191231329938,11,9,5,75.0,4542.990273586544
228481,shakes,1.4514627197034982,6.28216533626256e-05,,,,,1,0.0009118328784598696,0.0,6.315399812395509,11,2,4,76.0,9118.328784598696
228492,motor,1.8810828128467911,5.168471958430517e-05,,,,,1,0.000972232376968424,0.0,6.705819434020157,11,6,3,76.0,9722.32376968424
228503,sisters,1.38722943617829,6.552600858698922e-05,,,,,1,0.0009089960794714284,0.0,6.672274192356293,11,4,2,76.0,9089.960794714281
228514,addon,1.6461045680281672,4.4124124015009416e-05,,,,,1,0.0007263292210134835,0.0,7.246173701830316,11,10,4,76.0,7263.292210134836
228525,puzzle-y,1.3156812431636336,5.408562491455268e-05,,,,,1,0.0007115944222486068,0.0,7.097703260369399,11,4,3,76.0,7115.944222486067
228536,infected,0.9683266796878564,0.00013150836617571308,,,,,1,0.001273430595701031,0.0,5.747292565194173,11,3,2,76.0,12734.305957010309
228547,programs,1.787729038189471,5.807991590782618e-05,,,,,1,0.0010383115220402345,0.0,5.998962704236204,11,2,4,76.0,10383.115220402347
228558,awry,1.7276786739770995,5.886236743753103e-05,,,,,1,0.0010169525692162642,0.0,6.07548047064947,11,2,2,76.0,10169.525692162639
228569,thrice,2.5488825618703266,3.562761717484941e-05,,,,,1,0.0009081061213796542,0.0,6.564662434291429,11,5,2,76.0,9081.061213796544
228580,spielbox,1.013161686573475,8.144373493896834e-05,,,,,1,0.0008251567185160819,0.0,7.1513110335424175,11,2,5,76.0,8251.567185160819
228591,clans,1.8075383505613687,6.437046649541258e-05,,,,,1,0.0011635208683398394,0.0,5.945433520592503,11,2,3,76.0,11635.208683398398
228602,craigslist,1.0531992127383711,4.955648348734324e-05,,,,,1,0.0005219284939495199,0.0,7.937702266782702,11,9,6,76.0,5219.284939495197
228613,fiddley,1.879757951077075,4.634433647673406e-05,,,,,1,0.0008711613497953216,0.0,6.626273201575258,11,5,3,76.0,8711.613497953216
228624,aquire,1.2331584832050535,5.486019088326205e-05,,,,,1,0.0006765130977794313,0.0,8.416250887975584,11,10,3,76.0,6765.1309777943125
228635,spatially,1.628990284505544,5.131872208498856e-05,,,,,1,0.0008359769968968646,0.0,6.787272388371292,11,5,3,76.0,8359.769968968647
228646,summoning,2.132604991170118,4.003861505007193e-05,,,,,1,0.000853865502953224,0.0,7.212658023863653,11,11,3,76.0,8538.655029532241
228657,revolving,2.192385291826879,3.431968518758206e-05,,,,,1,0.0007524197302538372,0.0,7.15335366654278,11,3,3,76.0,7524.197302538371
228668,launched,1.4506619797335252,5.479367080844321e-05,,,,,1,0.0007948709497184328,0.0,7.298611552798957,11,4,2,76.0,7948.709497184329
228679,beginner's,1.7775475186600336,4.11747913044425e-05,,,,,1,0.000731901481145565,0.0,7.547320063197917,11,4,2,76.0,7319.014811455648
228690,onwards,1.6258479244459014,5.69759860453325e-05,,,,,1,0.0009263428865506245,0.0,7.23950439488107,11,6,3,76.0,9263.428865506243
228701,virtues,1.8817936920413023,5.119062376244059e-05,,,,,1,0.0009633019288782032,0.0,6.463672992247577,11,5,2,76.0,9633.019288782032
228712,b4,2.1990259581071854,3.477579057934256e-05,,,,,1,0.0007647286619767358,0.0,7.239375624890936,11,3,4,76.0,7647.286619767358
228723,scan,1.009505261606258,0.00015150408585464092,,,,,1,0.0015294417182510627,0.0,4.854524881070675,11,3,1,76.0,15294.417182510628
228734,skirmishes,2.115477578841795,4.2697305022976645e-05,,,,,1,0.0009032519145307626,0.0,6.985764061238154,11,5,3,76.0,9032.51914530763
228745,enclosure,1.4763297723606217,4.565406201878388e-05,,,,,1,0.000674004509875289,0.0,7.239819616915278,11,8,2,76.0,6740.04509875289
228756,rendition,1.9091191973097164,3.697640493342451e-05,,,,,1,0.0007059236450589843,0.0,7.197023300473062,11,8,4,76.0,7059.236450589844
228767,dining,1.432720337969238,5.5741782834052614e-05,,,,,1,0.0007986238594101172,0.0,7.825201944589451,11,5,3,76.0,7986.238594101173
228778,can039t,1.2453333608666903,0.00015434209302580813,,,,,1,0.0019220735743102901,0.0,4.680297764609917,11,2,0,76.0,19220.7357431029
228789,19th,0.9229816530211932,0.00013258879513954543,,,,,1,0.0012237702530998598,0.0,5.265913934570746,11,2,3,76.0,12237.702530998598
228800,commons,1.5685213359149457,5.824756038042454e-05,,,,,1,0.0009136254122168993,0.0,7.670342585655268,11,11,3,79.0,9136.254122168997
228811,succeeding,2.6876761121209087,3.436166996296798e-05,,,,,1,0.000923530395320516,0.0,6.7882679996975615,11,4,2,79.0,9235.303953205159
228822,joking,1.0327397130485203,0.0002055078230571804,,,,,1,0.002122360902132986,0.0,4.297624915413523,11,3,0,79.0,21223.609021329856
228833,onuw,1.6281851815104815,5.4427224745076e-05,,,,,1,0.0008861760080067335,0.0,7.217033377243601,11,4,2,79.0,8861.760080067335
228844,supplanted,1.8957367607223088,5.418727894705289e-05,,,,,1,0.0010272481666344223,0.0,6.460942561347447,11,3,1,79.0,10272.481666344223
228855,beasts,1.3379000016314808,5.26199671770116e-05,,,,,1,0.0007040025417197228,0.0,7.851538529989821,11,11,4,79.0,7040.025417197228
228866,declined,1.4321924154869792,8.523421140250735e-05,,,,,1,0.001220717911106848,0.0,5.522120984197458,11,6,2,79.0,12207.17911106848
228877,justifies,1.4604627679965163,6.358866377504834e-05,,,,,1,0.0009286887591010691,0.0,6.906551847772578,11,5,2,79.0,9286.887591010694
228888,rap,1.4107160117308732,4.894527167325938e-05,,,,,1,0.0006904787844798458,0.0,7.9292490639448685,11,5,3,79.0,6904.787844798458
228899,sabotaging,1.4011285673831373,5.470356841330708e-05,,,,,1,0.0007664673244168239,0.0,7.656432937831767,11,6,3,79.0,7664.673244168239
228910,horned,0.7143295184887201,8.025640953529649e-05,,,,,1,0.0005732952237898186,0.0,9.892775824450801,11,10,6,79.0,5732.952237898186
228921,sluggish,1.1732415530765237,0.00016798646770169117,,,,,1,0.0019708870426217136,0.0,4.353094201648472,11,2,1,79.0,19708.870426217145
228932,purity,1.2915266646533654,5.7389028417622485e-05,,,,,1,0.0007411946045990917,0.0,8.231544745936514,11,10,3,79.0,7411.946045990918
228943,flooded,1.4777135948106888,7.58847597025705e-05,,,,,1,0.0011213594105143072,0.0,5.877899406308635,11,2,3,79.0,11213.594105143073
228954,interference,1.7451694240069262,6.424719834194933e-05,,,,,1,0.0011212224612447844,0.0,5.838833244970448,11,2,2,79.0,11212.224612447844
228965,grief,1.1046132477518855,0.00010082174762539576,,,,,1,0.0011136903808850937,0.0,6.501225286051407,11,4,2,79.0,11136.90380885094
228976,rts,1.1447413945210458,5.483357847190188e-05,,,,,1,0.0006277026708650415,0.0,8.043072736293983,11,5,4,79.0,6277.026708650417
228987,metagaming,1.9543219770700704,6.224122365000095e-05,,,,,1,0.0012163939125893028,0.0,5.821233603225966,11,2,3,79.0,12163.939125893026
228998,nick,1.0773403917260764,7.957174164724866e-05,,,,,1,0.0008572585131657302,0.0,8.188158239825727,11,11,4,79.0,8572.585131657303
229009,strips,1.4739262684017989,6.688343138016357e-05,,,,,1,0.0009858124643207227,0.0,6.305030421949203,11,3,2,79.0,9858.124643207228
229020,fullest,1.4395424421063487,4.722538468968767e-05,,,,,1,0.0006798294560560475,0.0,8.280914915939626,11,10,3,79.0,6798.2945605604755
229031,arthurian,0.9333329390556238,0.00011990871411292461,,,,,1,0.001119147525613965,0.0,6.497411696924608,11,4,2,79.0,11191.475256139649
229042,merlin's,1.2039757128854642,4.659962271556687e-05,,,,,1,0.0005610481397916828,0.0,8.362984935471195,11,9,4,79.0,5610.4813979168275
229053,blatantly,0.7860896704941336,0.00027596036769246004,,,,,1,0.0021692959450880585,0.0,4.041751486645581,11,2,1,79.0,21692.959450880586
229064,tortuga,1.0402936734186865,6.118216181813441e-05,,,,,1,0.0006364741586548355,0.0,7.357884642620087,11,8,4,79.0,6364.741586548354
229075,fodder,1.2654587984083507,8.289420026289686e-05,,,,,1,0.0010489919505970665,0.0,6.332636825227661,11,4,2,79.0,10489.919505970664
229086,eternity,1.1900405199472008,0.00017009063593638498,,,,,1,0.002024147488278856,0.0,4.837451248221209,11,4,0,79.0,20241.47488278856
229097,answering,1.2377420901764429,0.00017803357833166096,,,,,1,0.0022035965336582156,0.0,4.302903442948181,11,2,1,79.0,22035.96533658216
229108,sterile,1.1968459938953702,0.0001284112433147847,,,,,1,0.001536884821324237,0.0,4.837682325841701,11,2,1,79.0,15368.84821324237
229119,stuffed,1.5421319105200624,9.081432993441516e-05,,,,,1,0.0014004767612435898,0.0,5.30988606745229,11,3,2,79.0,14004.767612435895
229130,4pl,0.6860729628574618,0.0002800904283216041,,,,,1,0.0019216247002661847,0.0,4.553115329647935,11,2,2,79.0,19216.247002661847
229141,organizing,1.5245172540592098,6.0438954588901563e-05,,,,,1,0.0009214022908808149,0.0,6.88595363037791,11,3,2,79.0,9214.022908808147
229152,cram,1.5971857531330065,9.017630191750014e-05,,,,,1,0.0014402830469285178,0.0,5.398031634352581,11,3,1,79.0,14402.83046928518
229163,trucks,0.8156239430701027,0.00013948551676962442,,,,,1,0.00113767727188812,0.0,5.154320268550239,11,2,2,79.0,11376.7727188812
229174,2h,1.604500544981915,5.7772064527943104e-05,,,,,1,0.0009269530901981507,0.0,7.357276527028683,11,11,4,79.0,9269.530901981507
229185,recomended,1.0341516692965522,8.240435248417357e-05,,,,,1,0.0008521859867880958,0.0,7.0130020936628945,11,2,4,79.0,8521.859867880958
229196,urlhttpwwwyoutubecomwatch,1.4581829296903828,5.263346330300834e-05,,,,,1,0.0007674921771893196,0.0,7.123406734867484,11,4,2,79.0,7674.921771893196
229207,settles,1.622510616435681,4.33158273227411e-05,,,,,1,0.0007028038969084218,0.0,7.79232884472695,11,4,3,79.0,7028.0389690842185
229218,mod,1.022982494958923,0.00013232204460699256,,,,,1,0.0013536313533012714,0.0,5.623287804530815,11,2,1,80.0,13536.313533012717
229229,california,1.361039181439354,5.104415936016756e-05,,,,,1,0.0006947310087282238,0.0,8.253044121656306,11,11,3,80.0,6947.31008728224
229240,witty,1.1712868814041395,0.00012188278538922425,,,,,1,0.0014275970759539448,0.0,5.128410920659067,11,2,1,80.0,14275.970759539447
229251,timeb,1.1984049745365726,9.069047144549267e-05,,,,,1,0.001086839121233454,0.0,5.647561982056746,11,4,3,80.0,10868.391212334542
229262,book-keeping,0.9819113451292972,0.00010780676391870674,,,,,1,0.0010585668457345396,0.0,6.423030010927356,11,5,3,80.0,10585.668457345395
229273,angles,1.4990071065649986,6.459959662791348e-05,,,,,1,0.0009683525442647464,0.0,7.332629605738421,11,11,3,80.0,9683.525442647464
229284,coaster,1.2468581346552925,6.525957459188154e-05,,,,,1,0.0008136943144403132,0.0,7.694767362248613,11,6,3,80.0,8136.943144403133
229295,crows,0.8258140522801548,7.662071787442673e-05,,,,,1,0.0006327446551649482,0.0,9.599935494015773,11,11,5,80.0,6327.446551649483
229306,qualifies,0.9658043586014076,0.00025011912278527786,,,,,1,0.0024156613895558185,0.0,4.141380149509813,11,3,0,80.0,24156.61389555819
229317,knizias,1.233744038509689,4.7717066117661155e-05,,,,,1,0.0005887064585783711,0.0,8.441823235484478,11,9,4,80.0,5887.064585783711
229328,emotion,1.8529585224649416,7.174517716374255e-05,,,,,1,0.0013294083747131388,0.0,5.920789174941999,11,2,2,80.0,13294.08374713139
229339,foreseeable,1.3903171399330756,8.534937384479759e-05,,,,,1,0.0011866269733897786,0.0,6.709658597515326,11,11,4,80.0,11866.269733897785
229350,creators,0.6689203825505821,0.00042786309873356533,,,,,1,0.00286206347684134,0.0,3.711394765191538,11,2,0,80.0,28620.634768413394
229361,thereof,1.492361172366301,7.508918144518114e-05,,,,,1,0.0011206017885355643,0.0,5.543963169341547,11,2,2,80.0,11206.017885355646
229372,impactful,1.6519823718032705,5.106110562280122e-05,,,,,1,0.0008435204637365246,0.0,7.3101612895977635,11,5,2,80.0,8435.204637365248
229383,deceiving,1.0771574631498764,7.495014170719805e-05,,,,,1,0.0008073310450404921,0.0,6.741979744959087,11,2,5,80.0,8073.310450404921
229394,licensed,0.9025765534627432,0.00013341668900265284,,,,,1,0.0012041877533442507,0.0,5.4895995534467055,11,2,3,80.0,12041.87753344251
229405,single-player,1.5725636827670746,5.33109221115364e-05,,,,,1,0.0008383482000742635,0.0,7.107340040029757,11,4,2,80.0,8383.482000742635
229416,hehe,1.7433673054468397,4.0257402653802774e-05,,,,,1,0.000701834395888486,0.0,8.023864949191697,11,11,3,80.0,7018.34395888486
229427,suffice,1.4243314171157142,6.940093179308706e-05,,,,,1,0.0009884992752999871,0.0,7.070074687556919,11,3,3,80.0,9884.992752999871
229438,undone,1.530216529349156,0.0001171468950981886,,,,,1,0.0017926011524117985,0.0,4.834111851916691,11,3,1,80.0,17926.011524117985
229449,sucking,0.9303192990105166,0.00019605846209023225,,,,,1,0.001823969710168648,0.0,4.504796086021456,11,2,0,80.0,18239.69710168648
229460,restricting,1.1533173242797905,0.00012375247257516035,,,,,1,0.0014272587054339207,0.0,5.215818596790078,11,2,2,80.0,14272.587054339207
229471,therefor,1.8769600196124576,5.733165217159764e-05,,,,,1,0.0010760921898441656,0.0,5.971420446259211,11,2,3,80.0,10760.921898441657
229482,muted,1.6874549489072626,4.506251913984887e-05,,,,,1,0.0007604097093276621,0.0,7.368506378910489,11,6,4,80.0,7604.097093276621
229493,briskly,1.7488883667243669,4.119753304448424e-05,,,,,1,0.000720498862792412,0.0,7.7473612727017915,11,7,3,80.0,7204.988627924119
229504,y-wing,1.029133640467635,6.695038496615391e-05,,,,,1,0.000689008934109276,0.0,8.505674032009242,11,11,5,80.0,6890.089341092759
229515,modifier,1.5232410212830116,6.565655329317061e-05,,,,,1,0.0010001075529221168,0.0,5.942326156104786,11,3,1,80.0,10001.075529221169
229526,'6',0.998359007651834,0.0001055421201266625,,,,,1,0.0010536892631512545,0.0,6.077880950916694,11,7,2,80.0,10536.892631512543
229537,tableaus,1.9557488949873096,5.6875864731542726e-05,,,,,1,0.001112349096001624,0.0,5.833537226272447,11,2,3,80.0,11123.49096001624
229548,induces,1.3192720974211969,8.467232623854734e-05,,,,,1,0.0011170583743026015,0.0,5.937199996794191,11,3,1,80.0,11170.583743026018
229559,europa,0.9927527355272474,5.480207613762202e-05,,,,,1,0.0005440491099819677,0.0,9.05219980359811,11,9,5,80.0,5440.491099819676
229570,insists,1.3266715445493094,0.00013903096311803734,,,,,1,0.0018444842257998462,0.0,4.515208739857465,11,2,0,80.0,18444.842257998465
229581,accounted,1.2209185944626575,8.92303433353157e-05,,,,,1,0.00108942985368374,0.0,6.15758224677191,11,5,3,80.0,10894.2985368374
229592,automated,1.857585509079149,5.7596488769955724e-05,,,,,1,0.0010699040291290971,0.0,6.251684429449365,11,3,1,80.0,10699.040291290972
